"id","lat","lon","date","country","species","database","myID"
1749932957,-26.31519,-53.303646,"2016-01-22","Brazil","Amazona vinacea","Gbif",1196
1718159518,-24.637325,-54.698833,"2016-02-23","Paraguay","Amazona vinacea","Gbif",1197
2196912365,-24.3016,-50.577396,"2016-02-13","Brazil","Amazona vinacea","Gbif",1198
2210950661,-24.327892,-50.61037,"2016-02-28","Brazil","Amazona vinacea","Gbif",1199
4458689320,-22.758807,-45.558697,"2016-03-22","Brazil","Amazona vinacea","Gbif",1200
1720670403,-24.546171,-51.601036,"2016-03-11","Brazil","Amazona vinacea","Gbif",1201
1728801385,-27.9209,-49.225,"2016-04-16","Brazil","Amazona vinacea","Gbif",1202
1729526010,-27.95152,-49.934246,"2016-04-21","Brazil","Amazona vinacea","Gbif",1203
1729742628,-27.970695,-49.89394,"2016-04-21","Brazil","Amazona vinacea","Gbif",1204
1730070411,-27.991718,-49.877834,"2016-04-23","Brazil","Amazona vinacea","Gbif",1205
1730059490,-27.92958,-49.85365,"2016-04-23","Brazil","Amazona vinacea","Gbif",1206
1730603522,-27.9714,-49.891186,"2016-04-24","Brazil","Amazona vinacea","Gbif",1207
1730597440,-27.621052,-50.402096,"2016-04-23","Brazil","Amazona vinacea","Gbif",1208
1771065442,-27.96736,-49.86627,"2016-04-22","Brazil","Amazona vinacea","Gbif",1209
3632398580,-22.694157,-45.505657,"2016-05-15","Brazil","Amazona vinacea","Gbif",1210
4362803130,-21.600992,-44.570778,"2016-05-07","Brazil","Amazona vinacea","Gbif",1211
1737205140,-27.73223,-48.81067,"2016-05-14","Brazil","Amazona vinacea","Gbif",1212
1737556610,-22.718842,-45.564342,"2016-05-14","Brazil","Amazona vinacea","Gbif",1213
1737891872,-21.547333,-44.80104,"2016-05-14","Brazil","Amazona vinacea","Gbif",1214
1738237228,-22.793312,-45.571903,"2016-05-14","Brazil","Amazona vinacea","Gbif",1215
1738604980,-24.296625,-50.61038,"2016-05-14","Brazil","Amazona vinacea","Gbif",1216
1740166138,-21.15754,-43.541706,"2016-05-21","Brazil","Amazona vinacea","Gbif",1217
4009663859,-20.613275,-43.235652,"2016-06-10","Brazil","Amazona vinacea","Gbif",1218
1745277455,-25.976873,-51.44964,"2016-06-14","Brazil","Amazona vinacea","Gbif",1219
1745763283,-26.019072,-51.354176,"2016-06-13","Brazil","Amazona vinacea","Gbif",1220
1746783687,-26.047548,-51.321922,"2016-06-20","Brazil","Amazona vinacea","Gbif",1221
1753652488,-22.229044,-44.696938,"2016-06-15","Brazil","Amazona vinacea","Gbif",1222
3499493575,-19.731653,-41.867516,"2016-07-09","Brazil","Amazona vinacea","Gbif",1223
1749302562,-22.684746,-45.65568,"2016-07-02","Brazil","Amazona vinacea","Gbif",1224
1750068845,-29.202015,-50.04385,"2016-07-10","Brazil","Amazona vinacea","Gbif",1225
1750432964,-19.689869,-41.83656,"2016-07-02","Brazil","Amazona vinacea","Gbif",1226
1750439292,-19.723646,-41.809845,"2016-07-03","Brazil","Amazona vinacea","Gbif",1227
1750632734,-26.033772,-51.3943,"2016-07-12","Brazil","Amazona vinacea","Gbif",1228
1750933230,-22.86366,-46.040817,"2016-07-17","Brazil","Amazona vinacea","Gbif",1229
2243811233,-24.2783,-50.5306,"2016-08-16","Brazil","Amazona vinacea","Gbif",1230
1754097876,-26.031914,-51.41434,"2016-08-02","Brazil","Amazona vinacea","Gbif",1231
1764786080,-19.953253,-44.2315,"2016-08-23","Brazil","Amazona vinacea","Gbif",1232
2455251017,-20.466098,-41.731431,"2016-09-27","Brazil","Amazona vinacea","Gbif",1233
1760378760,-26.738558,-49.473602,"2016-09-09","Brazil","Amazona vinacea","Gbif",1234
1763015162,-24.332771,-50.6088,"2016-09-16","Brazil","Amazona vinacea","Gbif",1235
1763843311,-20.46585,-41.730213,"2016-09-27","Brazil","Amazona vinacea","Gbif",1236
1768155549,-29.45175,-50.61196,"2016-10-09","Brazil","Amazona vinacea","Gbif",1237
1768705819,-22.691013,-45.487553,"2016-10-22","Brazil","Amazona vinacea","Gbif",1238
1768775174,-27.67798,-49.17663,"2016-10-22","Brazil","Amazona vinacea","Gbif",1239
1768959811,-18.664745,-43.09209,"2016-10-22","Brazil","Amazona vinacea","Gbif",1240
1769127828,-29.395287,-50.87508,"2016-10-10","Brazil","Amazona vinacea","Gbif",1241
4039394306,-22.731727,-45.524104,"2016-11-13","Brazil","Amazona vinacea","Gbif",1242
1677264373,-22.630312,-45.414532,"2016-11-13","Brazil","Amazona vinacea","Gbif",1243
1777444890,-27.81251,-50.32262,"2016-11-22","Brazil","Amazona vinacea","Gbif",1244
2793652045,-29.4279,-50.389,"2016-11-07","Brazil","Amazona vinacea","Gbif",1245
2717365186,-28.302204,-50.233864,"2016-11-22","Brazil","Amazona vinacea","Gbif",1246
2243762646,-26.519,-53.991,"2016-12-02","Argentina","Amazona vinacea","Gbif",1247
1348176279,-22.725193,-45.569553,"2015-01-20","Brazil","Amazona vinacea","Gbif",1248
3272905564,-21.464878,-44.645363,"2015-03-23","Brazil","Amazona vinacea","Gbif",1249
3759798328,-22.601868,-45.472991,"2015-04-26","Brazil","Amazona vinacea","Gbif",1250
3070493487,-22.752764,-45.509063,"2015-04-26","Brazil","Amazona vinacea","Gbif",1251
1365445790,-19.96731,-43.18512,"2015-04-30","Brazil","Amazona vinacea","Gbif",1252
1760637257,-23.261324,-45.530807,"2015-04-10","Brazil","Amazona vinacea","Gbif",1253
1760691710,-22.82748,-45.889923,"2015-04-12","Brazil","Amazona vinacea","Gbif",1254
1920836153,-26.422768,-53.938807,"2015-05-09","Argentina","Amazona vinacea","Gbif",1255
1932352101,-26.547486,-53.914727,"2015-05-08","Argentina","Amazona vinacea","Gbif",1256
2005344507,-26.592349,-53.803159,"2015-05-09","Argentina","Amazona vinacea","Gbif",1257
2005344748,-26.453589,-53.958707,"2015-05-09","Argentina","Amazona vinacea","Gbif",1258
2005344736,-26.573244,-53.886376,"2015-05-09","Argentina","Amazona vinacea","Gbif",1259
2534088321,-28.3286,-49.5848,"2015-05-07","Brazil","Amazona vinacea","Gbif",1260
2574304684,-26.400171,-53.803488,"2015-05-09","Argentina","Amazona vinacea","Gbif",1261
2573980546,-26.458837,-53.985132,"2015-05-09","Argentina","Amazona vinacea","Gbif",1262
2574183673,-26.535066,-53.919163,"2015-05-10","Argentina","Amazona vinacea","Gbif",1263
3574151192,-22.70913,-45.546707,"2015-05-22","Brazil","Amazona vinacea","Gbif",1264
1363874733,-27.97207,-49.89357,"2015-05-01","Brazil","Amazona vinacea","Gbif",1265
1364420452,-27.95151,-49.93476,"2015-05-02","Brazil","Amazona vinacea","Gbif",1266
1364414373,-27.73764,-49.74323,"2015-05-02","Brazil","Amazona vinacea","Gbif",1267
1365327865,-27.951466,-49.93416,"2015-05-04","Brazil","Amazona vinacea","Gbif",1268
1365844489,-27.675718,-49.03748,"2015-05-03","Brazil","Amazona vinacea","Gbif",1269
1365962951,-26.77307,-51.96288,"2015-05-08","Brazil","Amazona vinacea","Gbif",1270
1366202892,-29.45126,-50.61554,"2015-05-09","Brazil","Amazona vinacea","Gbif",1271
1366528717,-25.698511,-51.645054,"2015-05-09","Brazil","Amazona vinacea","Gbif",1272
1366453410,-18.69105,-43.20936,"2015-05-09","Brazil","Amazona vinacea","Gbif",1273
1366865635,-27.475,-49.2921,"2015-05-09","Brazil","Amazona vinacea","Gbif",1274
1366994874,-24.466667,-54.633335,"2015-05-07","Paraguay","Amazona vinacea","Gbif",1275
1367031697,-27.105103,-52.76609,"2015-05-09","Brazil","Amazona vinacea","Gbif",1276
1367392229,-27.99898,-49.91271,"2015-05-01","Brazil","Amazona vinacea","Gbif",1277
1367555502,-26.92957,-49.075283,"2015-05-09","Brazil","Amazona vinacea","Gbif",1278
1368668313,-27.98019,-49.85178,"2015-05-16","Brazil","Amazona vinacea","Gbif",1279
1368654795,-27.95198,-49.93461,"2015-05-16","Brazil","Amazona vinacea","Gbif",1280
1368721682,-27.97268,-49.84894,"2015-05-16","Brazil","Amazona vinacea","Gbif",1281
1369250028,-22.6815,-45.462883,"2015-05-13","Brazil","Amazona vinacea","Gbif",1282
1370755627,-22.872538,-46.03587,"2015-05-23","Brazil","Amazona vinacea","Gbif",1283
2754468445,-27.959803,-49.879368,"2015-05-03","Brazil","Amazona vinacea","Gbif",1284
1372803624,-22.703474,-45.477863,"2015-06-04","Brazil","Amazona vinacea","Gbif",1285
1373176898,-26.74285,-51.98211,"2015-06-07","Brazil","Amazona vinacea","Gbif",1286
1373772913,-26.88844,-51.9955,"2015-06-09","Brazil","Amazona vinacea","Gbif",1287
1373899961,-26.77597,-52.00352,"2015-06-12","Brazil","Amazona vinacea","Gbif",1288
1374795359,-27.920357,-49.995068,"2015-06-18","Brazil","Amazona vinacea","Gbif",1289
2162754251,-20.01215,-42.73631,"2015-07-23","Brazil","Amazona vinacea","Gbif",1290
2432413498,-19.7323,-41.8141,"2015-08-12","Brazil","Amazona vinacea","Gbif",1291
1381565980,-20.076256,-41.123425,"2015-08-12","Brazil","Amazona vinacea","Gbif",1292
1382130633,-19.731714,-41.816998,"2015-08-12","Brazil","Amazona vinacea","Gbif",1293
1383829979,-26.653128,-49.34983,"2015-08-25","Brazil","Amazona vinacea","Gbif",1294
1388768715,-26.79848,-51.98698,"2015-09-25","Brazil","Amazona vinacea","Gbif",1295
3572032945,-27.398085,-50.735382,"2015-10-05","Brazil","Amazona vinacea","Gbif",1296
1391388212,-26.713606,-49.67773,"2015-10-10","Brazil","Amazona vinacea","Gbif",1297
1391393556,-26.698889,-49.690453,"2015-10-10","Brazil","Amazona vinacea","Gbif",1298
1391389707,-26.658638,-49.521774,"2015-10-10","Brazil","Amazona vinacea","Gbif",1299
1391664554,-22.736845,-45.512924,"2015-10-10","Brazil","Amazona vinacea","Gbif",1300
1392480909,-24.962786,-48.416378,"2015-10-17","Brazil","Amazona vinacea","Gbif",1301
1395602409,-28.037592,-49.1338,"2015-10-31","Brazil","Amazona vinacea","Gbif",1302
1396256955,-29.42292,-50.38625,"2015-11-08","Brazil","Amazona vinacea","Gbif",1303
1397898433,-24.86968,-56.0517,"2015-11-17","Paraguay","Amazona vinacea","Gbif",1304
1398138740,-22.690638,-45.504215,"2015-11-21","Brazil","Amazona vinacea","Gbif",1305
1398129692,-22.701971,-45.480095,"2015-11-21","Brazil","Amazona vinacea","Gbif",1306
1398829319,-27.897957,-49.405945,"2015-11-19","Brazil","Amazona vinacea","Gbif",1307
1399377511,-22.697575,-45.547813,"2015-11-28","Brazil","Amazona vinacea","Gbif",1308
1400020456,-25.388575,-49.136997,"2015-11-22","Brazil","Amazona vinacea","Gbif",1309
2729647925,-28.286743,-49.94003,"2015-11-24","Brazil","Amazona vinacea","Gbif",1310
1769491606,-17.588312,-40.65096,"2015-11-10","Brazil","Amazona vinacea","Gbif",1311
3577697945,-22.878313,-46.034103,"2015-12-08","Brazil","Amazona vinacea","Gbif",1312
1402109147,-28.206068,-50.71521,"2015-12-13","Brazil","Amazona vinacea","Gbif",1313
1402190980,-27.65241,-49.07524,"2015-12-11","Brazil","Amazona vinacea","Gbif",1314
1402523801,-27.402288,-50.758728,"2015-12-16","Brazil","Amazona vinacea","Gbif",1315
1403250471,-28.433569,-50.49546,"2015-12-22","Brazil","Amazona vinacea","Gbif",1316
1404618319,-29.4411,-50.613113,"2015-12-03","Brazil","Amazona vinacea","Gbif",1317
1749937400,-26.641052,-51.493843,"2015-12-12","Brazil","Amazona vinacea","Gbif",1318
3210248489,-27.954203,-49.87658,"2014-04-29","Brazil","Amazona vinacea","Gbif",1319
2135120661,-27.954668,-49.876534,"2014-04-21","Brazil","Amazona vinacea","Gbif",1320
2218768636,-27.977512,-49.857742,"2014-04-25","Brazil","Amazona vinacea","Gbif",1321
2432402684,-22.666,-45.4534,"2014-05-19","Brazil","Amazona vinacea","Gbif",1322
1187147000,-24.372297,-54.37866,"2014-09-11","Paraguay","Amazona vinacea","Gbif",1323
1381673501,-25.48441,-48.75009,"2014-09-29","Brazil","Amazona vinacea","Gbif",1324
2800280411,-24.160685,-55.393692,"2014-09-11","Paraguay","Amazona vinacea","Gbif",1325
4285539271,-18.87267,-42.887127,"2014-10-22","Brazil","Amazona vinacea","Gbif",1326
2265858489,-22.7603,-45.598418,"2014-11-17","Brazil","Amazona vinacea","Gbif",1327
4309990540,-22.7395,-45.558025,"2014-11-30","Brazil","Amazona vinacea","Gbif",1328
1196643786,-29.480108,-50.173786,"2014-11-16","Brazil","Amazona vinacea","Gbif",1329
2194903028,-29.082222,-50.418335,"2014-11-02","Brazil","Amazona vinacea","Gbif",1330
2725962128,-21.979097,-44.60596,"2014-11-17","Brazil","Amazona vinacea","Gbif",1331
1747735452,-25.790771,-52.099163,"2014-12-16","Brazil","Amazona vinacea","Gbif",1332
2243564430,-22.7008,-45.4964,"2013-01-26","Brazil","Amazona vinacea","Gbif",1333
935908316,-29.44292,-50.61154,"2013-01-16","Brazil","Amazona vinacea","Gbif",1334
3259652131,-29.461458,-50.5732,"2013-02-13","Brazil","Amazona vinacea","Gbif",1335
3192077846,-22.689066,-45.612003,"2013-04-22","Brazil","Amazona vinacea","Gbif",1336
4237436373,-25.02468,-48.61931,"2013-04-11","Brazil","Amazona vinacea","Gbif",1337
2727489193,-27.932276,-49.85894,"2013-04-09","Brazil","Amazona vinacea","Gbif",1338
2782531551,-27.957727,-49.87557,"2013-04-28","Brazil","Amazona vinacea","Gbif",1339
3694638717,-20.80127,-42.864273,"2013-07-15","Brazil","Amazona vinacea","Gbif",1340
2243598232,-27.2042,-49.1212,"2013-09-19","Brazil","Amazona vinacea","Gbif",1341
1147127338,-29.477,-50.17,"2013-09-19","Brazil","Amazona vinacea","Gbif",1342
966040962,-23.974018,-47.034702,"2013-09-15","Brazil","Amazona vinacea","Gbif",1343
2455249621,-25.3067,-49.0524,"2013-10-05","Brazil","Amazona vinacea","Gbif",1344
4950107278,-20.587243,-41.987564,"2013-10-05","Brazil","Amazona vinacea","Gbif",1345
4950238117,-29.369493,-50.896154,"2013-10-27","Brazil","Amazona vinacea","Gbif",1346
3667249379,-27.956463,-49.91003,"2013-10-11","Brazil","Amazona vinacea","Gbif",1347
972951322,-29.465906,-50.677185,"2013-11-29","Brazil","Amazona vinacea","Gbif",1348
972981156,-28.142239,-50.097656,"2013-11-27","Brazil","Amazona vinacea","Gbif",1349
1390010336,-27.383047,-49.333935,"2013-11-16","Brazil","Amazona vinacea","Gbif",1350
1407397565,-29.19662,-50.490837,"2013-11-25","Brazil","Amazona vinacea","Gbif",1351
3070759488,-22.669578,-45.495079,"2013-12-31","Brazil","Amazona vinacea","Gbif",1352
3262229146,-29.087921,-50.11877,"2013-12-10","Brazil","Amazona vinacea","Gbif",1353
920338477,-29.442699,-50.611824,"2013-12-23","Brazil","Amazona vinacea","Gbif",1354
3746976648,-19.44405,-41.106509,"2012-05-03","Brazil","Amazona vinacea","Gbif",1355
3521109901,-26.593454,-52.540794,"2012-06-19","Brazil","Amazona vinacea","Gbif",1356
2758274013,-29.26912,-50.84368,"2012-07-26","Brazil","Amazona vinacea","Gbif",1357
4165706878,-26.625067,-54.031097,"2012-08-24","Argentina","Amazona vinacea","Gbif",1358
4165564854,-26.726552,-54.195477,"2012-08-24","Argentina","Amazona vinacea","Gbif",1359
3295430476,-22.731739,-45.617466,"2012-09-10","Brazil","Amazona vinacea","Gbif",1360
1147100567,-26.521233,-54.000086,"2012-11-24","Argentina","Amazona vinacea","Gbif",1361
1407037080,-28.293213,-49.93735,"2012-11-30","Brazil","Amazona vinacea","Gbif",1362
3747299710,-19.597231,-41.113181,"2011-12-31","Brazil","Amazona vinacea","Gbif",1363
2792728961,-22.70056,-45.587475,"2011-12-27","Brazil","Amazona vinacea","Gbif",1364
3539632660,-22.751324,-45.512768,"2010-05-20","Brazil","Amazona vinacea","Gbif",1365
1208180617,-27.948046,-49.647285,"2010-07-01","Brazil","Amazona vinacea","Gbif",1366
2823410520,-22.740538,-45.593556,"2010-08-30","Brazil","Amazona vinacea","Gbif",1367
2243868406,-22.6681,-45.5031,"2010-08-23","Brazil","Amazona vinacea","Gbif",1368
3208147422,-22.699839,-45.527267,"2010-08-22","Brazil","Amazona vinacea","Gbif",1369
576274177,-22.69,-45.49,"2010-08-21","Brazil","Amazona vinacea","Gbif",1370
576423215,-22.71,-45.55,"2010-08-22","Brazil","Amazona vinacea","Gbif",1371
978065469,-22.406586,-44.624233,"2010-08-25","Brazil","Amazona vinacea","Gbif",1372
2686287230,-22.718136,-45.41529,"2010-08-24","Brazil","Amazona vinacea","Gbif",1373
576923847,-22.791142,-45.496956,"2010-08-25","Brazil","Amazona vinacea","Gbif",1374
1786568938,-27.63401,-51.088493,"2010-09-06","Brazil","Amazona vinacea","Gbif",1375
2801169695,-25.6398,-52.1224,"2010-12-08","Brazil","Amazona vinacea","Gbif",1376
1392414515,-24.544767,-48.715847,"2009-04-11","Brazil","Amazona vinacea","Gbif",1377
2243807688,-27.1073,-49.1573,"2009-08-20","Brazil","Amazona vinacea","Gbif",1378
4205279649,-25.426273,-49.308002,"2009-11-22","Brazil","Amazona vinacea","Gbif",1379
261288853,-22.444906,-44.61104,"2009-11-12","Brazil","Amazona vinacea","Gbif",1380
3162072044,-29.053146,-50.333794,"2009-11-24","Brazil","Amazona vinacea","Gbif",1381
1380551264,-26.74083,-49.609753,"2009-12-22","Brazil","Amazona vinacea","Gbif",1382
4303092491,-22.710155,-45.552963,"2008-04-18","Brazil","Amazona vinacea","Gbif",1383
4808234264,-26.583946,-52.492737,"2008-04-15","Brazil","Amazona vinacea","Gbif",1384
1786380465,-26.624447,-51.25729,"2007-02-12","Brazil","Amazona vinacea","Gbif",1385
1786338498,-27.17375,-49.21514,"2007-08-14","Brazil","Amazona vinacea","Gbif",1386
1783411899,-18.907343,-43.382313,"2007-09-02","Brazil","Amazona vinacea","Gbif",1387
1783412806,-19.16248,-43.326443,"2007-09-03","Brazil","Amazona vinacea","Gbif",1388
1783410298,-19.49653,-43.20878,"2007-09-05","Brazil","Amazona vinacea","Gbif",1389
1786338295,-27.106106,-49.15702,"2007-09-14","Brazil","Amazona vinacea","Gbif",1390
2658046242,-22.781599,-45.609047,"2007-09-19","Brazil","Amazona vinacea","Gbif",1391
1786327410,-27.120296,-49.254745,"2007-10-15","Brazil","Amazona vinacea","Gbif",1392
4216738539,-19.150488,-40.06817,"2007-11-11","Brazil","Amazona vinacea","Gbif",1393
2243659850,-26.6834,-49.6942,"2006-07-11","Brazil","Amazona vinacea","Gbif",1394
4338943389,-23.33884,-45.14914,"2006-08-04","Brazil","Amazona vinacea","Gbif",1395
2432398464,-28.13333,-49.5,"2006-10-20","Brazil","Amazona vinacea","Gbif",1396
1783335788,-20.285305,-42.634033,"2006-10-09","Brazil","Amazona vinacea","Gbif",1397
3171112444,-22.85656,-42.03847,"2006-10-02","Brazil","Amazona vinacea","Gbif",1398
1147148434,-26.520667,-53.981667,"2006-11-28","Argentina","Amazona vinacea","Gbif",1399
1147047568,-26.633333,-54.133333,"2005-02-18","Argentina","Amazona vinacea","Gbif",1400
1147123092,-26.466667,-53.883333,"2005-02-16","Argentina","Amazona vinacea","Gbif",1401
2715235541,-27.90096,-48.872986,"2005-02-03","Brazil","Amazona vinacea","Gbif",1402
2243634076,-29.416667,-50.866667,"2005-08-05","Brazil","Amazona vinacea","Gbif",1403
2716813459,-29.417,-50.867,"2005-08-05","Brazil","Amazona vinacea","Gbif",1404
4367872672,-16.854315,-41.755135,"2004-09-16","Brazil","Amazona vinacea","Gbif",1405
575766212,-29.443054,-50.611084,"2004-10-13","Brazil","Amazona vinacea","Gbif",1406
936336554,-29.155666,-50.062122,"2004-10-11","Brazil","Amazona vinacea","Gbif",1407
2122240097,-19.723726,-41.806305,"2004-11-06","Brazil","Amazona vinacea","Gbif",1408
2106466235,-19.732687,-41.991634,"2004-11-06","Brazil","Amazona vinacea","Gbif",1409
NA,NA,NA,NA,NA,NA,NA,1410
