latitude,longitude
-29.423851,-50.38677
-20.685087,-43.30088
-27.951292,-49.93415
-22.691557,-45.50286
-22.690262,-45.495045
-27.913567,-52.81526
-27.111547,-52.7692
-20.685087,-43.30088
-16.302088,-40.92174
-16.302088,-40.92174
-22.664314,-44.592968
-20.685087,-43.30088
-20.685087,-43.30088
-28.502413,-50.261036
-26.758625,-53.491108
-26.591022,-49.333687
-29.423851,-50.38677
-27.9545,-49.8767
-27.9545,-49.8767
-22.862457,-46.043335
-29.423851,-50.38677
-20.685087,-43.30088
-22.709146,-45.541798
-27.951292,-49.93415
-26.513437,-51.77953
-19.158121,-40.775166
-27.954668,-49.876534
-27.951292,-49.93415
-20.685087,-43.30088
-27.892637,-49.181725
-27.924501,-49.8566
-29.423851,-50.38677
-27.822397,-50.485363
-26.79975,-51.991096
-28.897018,-50.808933
-28.884787,-50.816666
-29.423851,-50.38677
-22.882439,-46.023926
-28.897018,-50.808933
-28.884787,-50.816666
-20.685087,-43.30088
-28.884787,-50.816666
-28.884787,-50.816666
-19.158121,-40.775166
-27.924501,-49.8566
-19.723726,-41.806305
-29.692303,-50.24357
-26.652637,-49.5239
-29.432007,-50.39358
-27.919882,-49.224865
-20.685087,-43.30088
-28.897018,-50.808933
-28.897018,-50.808933
-28.884787,-50.816666
-28.877893,-50.973263
-26.652637,-49.5239
-28.884815,-50.821964
-29.423851,-50.38677
-29.423851,-50.38677
-28.884787,-50.816666
-29.480993,-50.17481
-22.689444,-45.481945
-27.997192,-49.285046
-26.79975,-51.991096
-22.691074,-45.48765
-22.691074,-45.48765
-22.693806,-45.49103
-22.693806,-45.49103
-26.421843,-51.30342
-22.693806,-45.49103
-22.693806,-45.49103
-25.099901,-48.811634
-22.691074,-45.48765
-25.099901,-48.811634
-19.732687,-41.991634
-26.866707,-49.462177
-26.304956,-53.285965
-25.099901,-48.811634
-29.480993,-50.17481
-21.61227,-44.58398
-29.486155,-50.21293
-22.689444,-45.481945
-28.884787,-50.816666
-28.884787,-50.816666
-28.948103,-50.81785
-22.73724,-45.58983
-28.884787,-50.816666
-22.691574,-45.480175
-22.693806,-45.49103
-22.691074,-45.48765
-20.505144,-41.80629
-22.693806,-45.49103
-21.15535,-43.560734
-22.33,-44.73
-27.892637,-49.181725
-26.897694,-49.47991
-25.099901,-48.811634
-26.873066,-52.018353
-22.689444,-45.481945
-29.480993,-50.17481
-22.714611,-45.597748
-29.480993,-50.17481
-22.691557,-45.50286
-22.879093,-46.027794
-20.438515,-41.797398
-20.505144,-41.80629
-29.393772,-50.876205
-22.86138,-46.035946
-26.897694,-49.47991
-22.73724,-45.58983
-28.034021,-49.15021
-29.480993,-50.17481
-22.33,-44.73
-25.099901,-48.811634
-25.099901,-48.811634
-29.48111,-50.174133
-25.099901,-48.811634
-19.414816,-42.727303
-26.765863,-51.94476
-22.879093,-46.027794
-20.438515,-41.797398
-26.357958,-53.259636
-25.079151,-48.82894
-29.480993,-50.17481
-25.079151,-48.82894
-27.967873,-49.895054
-26.20118,-51.06235
-25.099901,-48.811634
-29.423851,-50.38677
-24.8789,-48.2603
-26.188417,-49.2534
-24.9628,-48.415
-24.9628,-48.415
-27.967873,-49.895054
-26.357958,-53.259636
-22.728975,-45.594456
-29.480993,-50.17481
-26.357958,-53.259636
-27.951292,-49.93415
-20.505144,-41.80629
-29.423851,-50.38677
-27.951292,-49.93415
-27.951292,-49.93415
-27.956425,-49.915222
-27.956425,-49.915222
-27.951292,-49.93415
-26.188417,-49.2534
-24.9628,-48.415
-24.9628,-48.415
-21.532091,-44.65268
-24.962809,-48.415146
-27.971178,-49.894493
-24.9628,-48.415
-24.9628,-48.415
-20.438515,-41.797398
-28.011583,-49.832825
-27.951292,-49.93415
-27.951292,-49.93415
-27.951292,-49.93415
-27.951292,-49.93415
-27.951292,-49.93415
-27.951292,-49.93415
-27.967873,-49.895054
-27.951292,-49.93415
-27.967873,-49.895054
-27.968012,-49.89477
-22.69562,-45.522297
-27.951292,-49.93415
-24.015965,-46.28698
-24.9628,-48.415
-28.034021,-49.15021
-27.96029,-49.884373
-22.703138,-45.47843
-26.192076,-49.26085
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-25.06352,-48.822727
-20.438515,-41.797398
-20.438515,-41.797398
-27.951292,-49.93415
-20.505144,-41.80629
-20.438515,-41.797398
-20.438515,-41.797398
-27.951292,-49.93415
-27.97163,-49.897446
-22.73724,-45.58983
-27.951292,-49.93415
-28.011583,-49.832825
-27.924501,-49.8566
-27.968012,-49.89477
-27.951292,-49.93415
-27.951292,-49.93415
-27.968012,-49.89477
-22.73724,-45.58983
-22.700865,-45.585583
-22.73724,-45.58983
-26.281755,-48.84727
-22.689444,-45.481945
-19.414816,-42.727303
-22.87895,-46.027676
-26.299032,-49.53263
-23.100517,-44.729343
-22.699839,-45.527267
-29.442862,-50.611286
-22.703138,-45.47843
-22.73724,-45.58983
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-27.63401,-51.088493
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-22.689444,-45.481945
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.624447,-51.25729
-27.17375,-49.21514
-27.106106,-49.15702
-27.120296,-49.254745
-27.951292,-49.93415
-27.606989,-48.522514
-22.689444,-45.481945
-22.689444,-45.481945
-19.16248,-43.326443
-18.907343,-43.382313
-19.49653,-43.20878
-20.285305,-42.634033
-22.689444,-45.481945
-22.689444,-45.481945
-26.357958,-53.259636
-26.357958,-53.259636
-27.73223,-48.81067
-29.202015,-50.04385
-22.703138,-45.47843
-27.81251,-50.32262
-22.703138,-45.47843
-22.649939,-45.42649
-27.997192,-49.285046
-22.73724,-45.58983
-22.87895,-46.027676
-22.879093,-46.027794
-27.96736,-49.86627
-22.87895,-46.027676
-22.87895,-46.027676
-25.099901,-48.811634
-17.588312,-40.65096
-22.703138,-45.47843
-22.684746,-45.65568
-29.442862,-50.611286
-22.689444,-45.481945
-22.691013,-45.487553
-22.703138,-45.47843
-29.395287,-50.87508
-22.689444,-45.481945
-18.664745,-43.09209
-22.689444,-45.481945
-22.703138,-45.47843
-22.689444,-45.481945
-22.703138,-45.47843
-22.703138,-45.47843
-22.703138,-45.47843
-22.689444,-45.481945
-27.67798,-49.17663
-22.691013,-45.487553
-22.691013,-45.487553
-22.689444,-45.481945
-28.034021,-49.15021
-22.689444,-45.481945
-22.73724,-45.58983
-29.45175,-50.61196
-19.953253,-44.2315
-22.876017,-46.029797
-20.46585,-41.730213
-20.46585,-41.730213
-24.332771,-50.6088
-22.649939,-45.42649
-22.703138,-45.47843
-22.82748,-45.889923
-23.261324,-45.530807
-26.551525,-49.376247
-26.738558,-49.473602
-25.099901,-48.811634
-22.73724,-45.58983
-22.229044,-44.696938
-26.031914,-51.41434
-22.229044,-44.696938
-21.600992,-44.570778
-26.357958,-53.259636
-21.600992,-44.570778
-26.357958,-53.259636
-26.31519,-53.303646
-29.442808,-50.580227
-22.86366,-46.040817
-26.033772,-51.3943
-19.723646,-41.809845
-19.689869,-41.83656
-25.904398,-51.598354
-29.202015,-50.04385
-25.904398,-51.598354
-25.904398,-51.598354
-26.304956,-53.285965
-27.111547,-52.7692
-26.505526,-52.57196
-26.505526,-52.57196
-26.641052,-51.493843
-27.111547,-52.7692
-26.31519,-53.303646
-22.684746,-45.65568
-26.357958,-53.259636
-25.790771,-52.099163
-26.047548,-51.321922
-26.019072,-51.354176
-25.976873,-51.44964
-22.691557,-45.50286
-22.703138,-45.47843
-22.703138,-45.47843
-22.691557,-45.50286
-27.971739,-49.892693
-22.703138,-45.47843
-22.73724,-45.58983
-27.951292,-49.93415
-22.689444,-45.481945
-22.691557,-45.50286
-22.703138,-45.47843
-21.15754,-43.541706
-22.689444,-45.481945
-22.689444,-45.481945
-24.296625,-50.61038
-22.689444,-45.481945
-22.689444,-45.481945
-22.703138,-45.47843
-22.689444,-45.481945
-22.689444,-45.481945
-22.793312,-45.571903
-22.694157,-45.505657
-21.547333,-44.80104
-27.73223,-48.81067
-27.73223,-48.81067
-22.718842,-45.564342
-22.694157,-45.505657
-27.73223,-48.81067
-27.621052,-50.402096
-27.92958,-49.85365
-22.689444,-45.481945
-27.991718,-49.877834
-28.011583,-49.832825
-27.9714,-49.891186
-27.621052,-50.402096
-27.95152,-49.934246
-28.011583,-49.832825
-27.991718,-49.877834
-27.92958,-49.85365
-27.970695,-49.89394
-27.95152,-49.934246
-22.73724,-45.58983
-27.9209,-49.225
-22.73724,-45.58983
-24.546171,-51.601036
-22.689444,-45.481945
-22.689444,-45.481945
-22.73724,-45.58983
-22.703138,-45.47843
-22.691557,-45.50286
-22.691557,-45.50286
-22.691557,-45.50286
-22.691557,-45.50286
-22.73724,-45.58983
-28.011583,-49.832825
-27.791348,-50.35624
-22.630312,-45.414532
-22.73724,-45.58983
-25.062431,-48.570084
-22.73724,-45.58983
-22.736845,-45.512924
-22.73724,-45.58983
-22.703138,-45.47843
-22.703138,-45.47843
-29.480108,-50.173786
-22.736845,-45.512924
-22.73724,-45.58983
-22.6797,-45.642
-22.689444,-45.481945
-24.112444,-46.79356
-29.19662,-50.490837
-28.293213,-49.93735
-22.73724,-45.58983
-29.442862,-50.611286
-29.442862,-50.611286
-22.691557,-45.50286
-29.4411,-50.613113
-29.4411,-50.613113
-28.433569,-50.49546
-22.73724,-45.58983
-27.402288,-50.758728
-27.402288,-50.758728
-27.65241,-49.07524
-28.206068,-50.71521
-19.546444,-42.54893
-29.442862,-50.611286
-25.388575,-49.136997
-22.697575,-45.547813
-22.736845,-45.512924
-27.897957,-49.405945
-22.736845,-45.512924
-22.690638,-45.504215
-22.701971,-45.480095
-22.736845,-45.512924
-22.736845,-45.512924
-22.736845,-45.512924
-22.689444,-45.481945
-29.42292,-50.38625
-28.037592,-49.1338
-29.423851,-50.38677
-29.39148,-50.429832
-29.423851,-50.38677
-22.736845,-45.512924
-24.962786,-48.416378
-26.698889,-49.690453
-26.713606,-49.67773
-26.658638,-49.521774
-26.698889,-49.690453
-24.544767,-48.715847
-26.658638,-49.521774
-26.713606,-49.67773
-22.736845,-45.512924
-26.698889,-49.690453
-26.658638,-49.521774
-26.713606,-49.67773
-28.18296,-50.640827
-24.312246,-48.2985
-24.312246,-48.2985
-29.442862,-50.611286
-22.691557,-45.50286
-24.14315,-47.973732
-27.383047,-49.333935
-29.442862,-50.611286
-29.159657,-50.078945
-26.79848,-51.98698
-26.591022,-49.333687
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.713606,-49.67773
-26.653128,-49.34983
-22.73724,-45.58983
-26.77307,-51.96288
-19.731714,-41.816998
-29.423851,-50.38677
-28.450176,-50.02809
-28.365849,-49.950157
-25.48441,-48.75009
-20.076256,-41.123425
-26.74083,-49.609753
-26.74285,-51.98211
-26.74285,-51.98211
-26.74285,-51.98211
-26.74285,-51.98211
-26.74285,-51.98211
-26.74285,-51.98211
-28.011583,-49.832825
-27.920357,-49.995068
-27.951292,-49.93415
-26.77597,-52.00352
-26.88844,-51.9955
-26.74285,-51.98211
-26.74285,-51.98211
-26.74285,-51.98211
-26.74285,-51.98211
-26.74285,-51.98211
-22.703474,-45.477863
-22.872538,-46.03587
-22.872538,-46.03587
-22.872538,-46.03587
-22.872538,-46.03587
-22.6815,-45.462883
-27.951292,-49.93415
-27.951292,-49.93415
-27.951292,-49.93415
-27.951292,-49.93415
-27.97268,-49.84894
-27.99898,-49.91271
-27.98019,-49.85178
-27.99898,-49.91271
-27.95198,-49.93461
-27.951292,-49.93415
-26.92957,-49.075283
-27.951292,-49.93415
-27.73764,-49.74323
-27.951292,-49.93415
-27.99898,-49.91271
-29.218147,-50.18102
-27.105103,-52.76609
-27.475,-49.2921
-27.951292,-49.93415
-25.698511,-51.645054
-18.69105,-43.20936
-29.45126,-50.61554
-26.77307,-51.96288
-26.77307,-51.96288
-27.675718,-49.03748
-27.61649,-51.512608
-27.61649,-51.512608
-27.61649,-51.512608
-19.96731,-43.18512
-27.951466,-49.93416
-27.95151,-49.93476
-27.95151,-49.93476
-27.73764,-49.74323
-27.97207,-49.89357
-22.649939,-45.42649
-22.689444,-45.481945
-22.725193,-45.569553
-19.935556,-40.600278
-27.948046,-49.647285
-28.067305,-50.035366
-27.957335,-49.875484
-27.430471,-48.850082
-29.442862,-50.611286
-22.73724,-45.58983
-22.689444,-45.481945
-29.442862,-50.611286
-29.442862,-50.611286
-28.011583,-49.832825
-22.689444,-45.481945
-29.480108,-50.173786
-22.73724,-45.58983
-26.929417,-48.669518
-29.471884,-50.655212
-29.442862,-50.611286
-22.73724,-45.58983
-29.423851,-50.38677
-27.6,-51.5
-29.477,-50.17
-29.477,-50.17
-19.1504872,-40.0681686
-19.1504872,-40.0681686
-19.1504872,-40.0681686
-19.1504872,-40.0681686
-20.076255,-41.123424
-19.1581208,-40.7751667
-20.465851,-41.730213
-20.465851,-41.730213
-19.1581208,-40.7751667
-20.4385144,-41.7973995
-20.5051441,-41.8062884
-20.4385144,-41.7973995
-20.5051441,-41.8062884
-20.4385144,-41.7973995
-20.4385144,-41.7973995
-20.4385144,-41.7973995
-20.5051441,-41.8062884
-20.5051441,-41.8062884
-20.4385144,-41.7973995
-20.4385144,-41.7973995
-19.1581208,-40.7751667
-19.4735819,-40.7058316
-20.5051441,-41.8062884
-20.5051441,-41.8062884
-20.5051441,-41.8062884
-20.4675725,-41.7302487
-20.4675725,-41.7302487
-18.4240412,-48.1640625
-16.7093827,-43.9415681
-16.854314,-41.7551349
-19.7237264,-41.8063045
-19.7326863,-41.9916344
-20.2853044,-42.6340342
-19.4965314,-43.2087779
-18.9073421,-43.3823115
-19.1624786,-43.326441
-22.8760171,-46.0297966
-22.8760171,-46.0297966
-22.8760171,-46.0297966
-22.8760171,-46.0297966
-22.33,-44.73
-20.8012688,-42.864273
-20.6850871,-43.3008823
-19.6676356,-42.5494246
-18.8726699,-42.8871286
-21.979097,-44.6059627
-21.464878,-44.645361
-22.8274796,-45.8899212
-19.96731,-43.18512
-22.8725375,-46.0358691
-22.8725375,-46.0358691
-22.8725375,-46.0358691
-22.8725375,-46.0358691
-18.6910496,-43.2093573
-20.0121504,-42.7363101
-19.731715,-41.816997
-19.5464448,-42.548933
-17.5883124,-40.650959
-22.8783137,-46.0341049
-22.8760171,-46.0297966
-20.6850871,-43.3008823
-21.6009923,-44.5707779
-21.6009923,-44.5707779
-21.1575391,-43.5417044
-21.6009923,-44.5707779
-21.5473333,-44.8010389
-20.6850871,-43.3008823
-22.2290438,-44.6969372
-22.2290438,-44.6969372
-22.8636615,-46.0408172
-20.6850871,-43.3008823
-19.6898696,-41.8365598
-19.7236456,-41.809845
-19.9532526,-44.2314985
-19.6676356,-42.5494246
-22.8789507,-46.027674
-18.6647457,-43.0920911
-22.8790938,-46.0277924
-22.8789507,-46.027674
-22.8789507,-46.027674
-22.8789507,-46.027674
-19.4148159,-42.7273011
-21.5320903,-44.6526777
-22.33,-44.73
-22.33,-44.73
-22.861379,-46.035946
-19.5464448,-42.548933
-19.4148159,-42.7273011
-22.8790938,-46.0277924
-21.6122704,-44.5839787
-22.8790938,-46.0277924
-21.155349,-43.560732
-16.3020885,-40.9217398
-16.3020885,-40.9217398
-20.518294,-41.8997821
-20.6850871,-43.3008823
-22.862457,-46.0433366
-22.885806,-46.022677
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-22.875414,-46.0305101
-20.6850871,-43.3008823
-22.8662021,-46.0417747
-20.6850871,-43.3008823
-22.861798,-46.077577
-20.6850871,-43.3008823
-22.861798,-46.077577
-20.6850871,-43.3008823
-17.0127358,-40.9695488
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-17.1300977,-40.9257323
-20.6850871,-43.3008823
-22.8760171,-46.0297966
-22.8760171,-46.0297966
-19.7768228,-42.602376
-22.8760171,-46.0297966
-20.6850871,-43.3008823
-22.8760171,-46.0297966
-17.0975128,-40.9559286
-19.3602152,-42.3927314
-19.7127645,-41.814518
-19.7127645,-41.814518
-19.3602152,-42.3927314
-20.220671,-42.2282941
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.415441,-43.4247511
-20.6850871,-43.3008823
-20.4148267,-41.8485761
-22.8607135,-46.0304256
-19.3320224,-42.4056809
-20.5775712,-42.6480882
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.220671,-42.2282941
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.220671,-42.2282941
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-22.8760171,-46.0297966
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-19.3320224,-42.4056809
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-21.4728205,-44.6154822
-20.6850871,-43.3008823
-20.7982044,-42.8620648
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-19.4986686,-42.5340897
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-19.3320224,-42.4056809
-19.3320224,-42.4056809
-19.3320224,-42.4056809
-22.861379,-46.035946
-20.0922896,-42.2259146
-22.861379,-46.035946
-20.2011934,-42.199215
-22.8629571,-46.0364444
-21.660119,-42.375123
-21.660119,-42.375123
-20.1994857,-42.1989951
-20.1734499,-42.2713488
-20.1734499,-42.2713488
-22.7459471,-45.8110049
-19.6808645,-42.1518095
-20.2011934,-42.199215
-19.3320224,-42.4056809
-20.1994857,-42.1989951
-20.1565848,-42.2798691
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.2154902,-42.2208036
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.1571469,-42.281435
-20.6850871,-43.3008823
-19.7226909,-42.1174495
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.1730442,-42.2727856
-20.2243362,-42.3227755
-20.2243362,-42.3227755
-20.1563664,-42.2797464
-20.1737672,-42.2677031
-20.2154902,-42.2208036
-20.1730442,-42.2727856
-20.6850871,-43.3008823
-22.617436,-45.392588
-22.617436,-45.392588
-22.8593366,-46.0319023
-22.617436,-45.392588
-20.6850871,-43.3008823
-22.617436,-45.392588
-16.6704662,-40.841866
-19.6822457,-42.1546249
-20.6850871,-43.3008823
-21.9873555,-43.865228
-22.861379,-46.035946
-22.861379,-46.035946
-22.861379,-46.035946
-22.8518993,-46.0306868
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-16.6357203,-41.3620257
-22.808261,-45.99569
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-22.808127,-45.99566
-20.4148267,-41.8485761
-20.6850871,-43.3008823
-19.4657286,-42.5585349
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-22.2616084,-44.5074965
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-21.9951987,-43.866974
-20.6850871,-43.3008823
-22.33,-44.73
-22.005514,-43.879842
-21.946955,-43.892291
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-22.8760171,-46.0297966
-21.997845,-43.831567
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-19.6676356,-42.5494246
-19.6676356,-42.5494246
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-19.412596,-42.60874
-19.407225,-42.652933
-19.418539,-42.639506
-19.6676356,-42.5494246
-21.923528,-43.78961
-20.6850871,-43.3008823
-19.38903,-42.654254
-19.6676356,-42.5494246
-19.6676356,-42.5494246
-21.6045545,-44.5764782
-21.923528,-43.78961
-19.6676356,-42.5494246
-19.3700855,-42.4134137
-19.604358,-41.628806
-22.860675,-46.0292408
-22.860675,-46.0292408
-22.8638481,-46.0387257
-22.8678354,-46.0370519
-21.9880242,-43.899625
-21.66514,-43.9071258
-21.9878876,-43.8996343
-21.6618106,-43.9058934
-21.9950592,-43.9018216
-22.8020724,-45.9933352
-20.6850871,-43.3008823
-19.38903,-42.654254
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-19.412596,-42.60874
-20.6850871,-43.3008823
-19.0228271,-43.265049
-18.9865723,-43.2167505
-20.6850871,-43.3008823
-19.0228271,-43.265049
-20.6850871,-43.3008823
-18.976794,-43.1740413
-22.61571,-45.357584
-18.9659833,-43.254098
-20.6850871,-43.3008823
-16.4631821,-41.7187169
-16.4631821,-41.7187169
-20.6850871,-43.3008823
-16.4631821,-41.7187169
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-16.4631821,-41.7187169
-16.4631821,-41.7187169
-16.4631821,-41.7187169
-16.4631821,-41.7187169
-16.4631821,-41.7187169
-22.862089,-46.043274
-20.6926522,-43.3093946
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6888683,-43.3079543
-20.6850871,-43.3008823
-22.8020724,-45.9933352
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6888683,-43.3079543
-22.8020724,-45.9933352
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-20.6888683,-43.3079543
-20.6926522,-43.3093946
-20.6926522,-43.3093946
-20.6850871,-43.3008823
-20.6926522,-43.3093946
-20.6888683,-43.3079543
-22.2616084,-44.5074965
-22.2616084,-44.5074965
-22.8760171,-46.0297966
-22.883789,-46.0247567
-19.5883538,-43.4332962
-22.8760171,-46.0297966
-22.8020724,-45.9933352
-22.2616084,-44.5074965
-22.8020724,-45.9933352
-20.6888683,-43.3079543
-22.2616084,-44.5074965
-22.8760171,-46.0297966
-22.2616084,-44.5074965
-22.2616084,-44.5074965
-22.8020724,-45.9933352
-22.8760171,-46.0297966
-20.6850871,-43.3008823
-20.6850871,-43.3008823
-22.8686471,-46.0222228
-22.8610011,-46.0304703
-22.8760171,-46.0297966
-20.249293,-46.36635
-21.4464682,-44.675533
-21.4464682,-44.675533
-20.6850871,-43.3008823
-22.883789,-46.0247567
-21.4464682,-44.675533
-21.4503548,-44.6716525
-22.883789,-46.0247567
-20.6850871,-43.3008823
-19.776,-42.602
-22.8020724,-45.9933352
-20.6888683,-43.3079543
-20.0941905,-43.3999334
-22.8662021,-46.0417747
-20.061582,-43.266393
-20.6888683,-43.3079543
-22.8020724,-45.9933352
-19.4164384,-42.7257957
-22.8020724,-45.9933352
-22.8631,-46.0386
-22.8760171,-46.0297966
-22.8760171,-46.0297966
-22.8631,-46.0386
-20.6850871,-43.3008823
-20.6997873,-43.3118085
-19.6046155,-41.4659166
-22.8760171,-46.0297966
-20.6888683,-43.3079543
-20.6888683,-43.3079543
-20.6926522,-43.3093946
-22.8760171,-46.0297966
-22.8020724,-45.9933352
-22.8020724,-45.9933352
-19.6046155,-41.4659166
-22.8857531,-46.0232245
-20.6849221,-43.2988974
-20.6926522,-43.3093946
-20.6849221,-43.2988974
-16.3123459,-40.7389971
-20.6849221,-43.2988974
-19.7633918,-42.6312017
-19.7633918,-42.6312017
-20.4148267,-41.8485761
-20.6849221,-43.2988974
-20.4148267,-41.8485761
-20.6888683,-43.3079543
-20.6849221,-43.2988974
-20.6849221,-43.2988974
-20.6849221,-43.2988974
-17.5290649,-40.5720535
-22.8758193,-46.0337877
-20.6849221,-43.2988974
-20.6926522,-43.3093946
-22.8020724,-45.9933352
-20.6849221,-43.2988974
-22.8662021,-46.0417747
-19.7127645,-41.814518
-20.6849221,-43.2988974
-20.6849221,-43.2988974
-15.3515889,-43.9482096
-20.6849221,-43.2988974
-22.86604,-46.04079
-20.6849221,-43.2988974
-22.8020724,-45.9933352
-20.6849221,-43.2988974
-20.6849221,-43.2988974
-20.6888683,-43.3079543
-19.6676356,-42.5494246
-20.6926522,-43.3093946
-20.6849221,-43.2988974
-22.8760171,-46.0297966
-20.6926522,-43.3093946
-19.6676356,-42.5494246
-20.3149493,-42.6067
-19.6676356,-42.5494246
-19.6676356,-42.5494246
-22.8662021,-46.0417747
-22.85656,-42.03847
-22.444906,-44.6110368
-22.3648402,-44.7246122
-22.444906,-44.6110368
-22.406585,-44.6242332
-23.100518,-44.729345
-22.3648402,-44.7246122
-22.3838038,-44.668536
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6977678,-45.5150578
-22.6977678,-45.5150578
-24.1367282,-47.9772949
-22.6943184,-45.5242968
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6959697,-45.5235121
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6797,-45.642
-22.6894444,-45.4819444
-24.1124446,-46.793561
-22.6894444,-45.4819444
-24.1431508,-47.9737329
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-23.3388406,-45.1491401
-22.7393263,-45.5915378
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7093163,-45.5486083
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.7815993,-45.6090482
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.710156,-45.552964
-22.710156,-45.552964
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-24.5447666,-48.7158465
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.7372401,-45.5898285
