"","latitude","longitude","country","species"
"2282",-20.685087,-43.30088,Brazil,Amazona vinacea
"2283",-22.689444,-45.481945,Brazil,Amazona vinacea
"2284",-22.765167,-45.604275,Brazil,Amazona vinacea
"2285",-22.703138,-45.47843,Brazil,Amazona vinacea
"2286",-24.298567,-50.574123,Brazil,Amazona vinacea
"2287",-29.442862,-50.611286,Brazil,Amazona vinacea
"2288",-22.735975,-45.588287,Brazil,Amazona vinacea
"2289",-22.691557,-45.50286,Brazil,Amazona vinacea
"2290",-22.691557,-45.50286,Brazil,Amazona vinacea
"2291",-26.578665,-52.550117,Brazil,Amazona vinacea
"2292",-26.32713,-53.269764,Brazil,Amazona vinacea
"2293",-27.951292,-49.93415,Brazil,Amazona vinacea
"2294",-27.004429,-51.556526,Brazil,Amazona vinacea
"2295",-26.652637,-49.5239,Brazil,Amazona vinacea
"2296",-20.685087,-43.30088,Brazil,Amazona vinacea
"2297",-26.513437,-51.77953,Brazil,Amazona vinacea
"2298",-22.703138,-45.47843,Brazil,Amazona vinacea
"2299",-26.357958,-53.259636,Brazil,Amazona vinacea
"2300",-28.12907,-49.95619,Brazil,Amazona vinacea
"2301",-20.685087,-43.30088,Brazil,Amazona vinacea
"2302",-28.12907,-49.95619,Brazil,Amazona vinacea
"2303",-22.691557,-45.50286,Brazil,Amazona vinacea
"2304",-22.691557,-45.50286,Brazil,Amazona vinacea
"2305",-27.111547,-52.7692,Brazil,Amazona vinacea
"2306",-22.73724,-45.58983,Brazil,Amazona vinacea
"2307",-29.458334,-50.581112,Brazil,Amazona vinacea
"2308",-27.957335,-49.875484,Brazil,Amazona vinacea
"2309",-22.693344,-45.505447,Brazil,Amazona vinacea
"2310",-22.703138,-45.47843,Brazil,Amazona vinacea
"2311",-20.01215,-42.73631,Brazil,Amazona vinacea
"2312",-22.33,-44.73,Brazil,Amazona vinacea
"2313",-24.264833,-48.4128,Brazil,Amazona vinacea
"2314",-26.505526,-52.57196,Brazil,Amazona vinacea
"2315",-27.957335,-49.875484,Brazil,Amazona vinacea
"2316",-19.158121,-40.775166,Brazil,Amazona vinacea
"2317",-22.703138,-45.47843,Brazil,Amazona vinacea
"2318",-22.735975,-45.588287,Brazil,Amazona vinacea
"2319",-29.423851,-50.38677,Brazil,Amazona vinacea
"2320",-29.442862,-50.611286,Brazil,Amazona vinacea
"2321",-27.9545,-49.8767,Brazil,Amazona vinacea
"2322",-22.709146,-45.541798,Brazil,Amazona vinacea
"2323",-22.703138,-45.47843,Brazil,Amazona vinacea
"2324",-29.423851,-50.38677,Brazil,Amazona vinacea
"2325",-22.693344,-45.505447,Brazil,Amazona vinacea
"2326",-23.964434,-47.014336,Brazil,Amazona vinacea
"2327",-29.423851,-50.38677,Brazil,Amazona vinacea
"2328",-20.685087,-43.30088,Brazil,Amazona vinacea
"2329",-27.951292,-49.93415,Brazil,Amazona vinacea
"2330",-22.691557,-45.50286,Brazil,Amazona vinacea
"2331",-22.690262,-45.495045,Brazil,Amazona vinacea
"2332",-27.913567,-52.81526,Brazil,Amazona vinacea
"2333",-27.111547,-52.7692,Brazil,Amazona vinacea
"2334",-20.685087,-43.30088,Brazil,Amazona vinacea
"2335",-16.302088,-40.92174,Brazil,Amazona vinacea
"2336",-16.302088,-40.92174,Brazil,Amazona vinacea
"2337",-22.664314,-44.592968,Brazil,Amazona vinacea
"2338",-20.685087,-43.30088,Brazil,Amazona vinacea
"2339",-20.685087,-43.30088,Brazil,Amazona vinacea
"2340",-28.502413,-50.261036,Brazil,Amazona vinacea
"2341",-26.758625,-53.491108,Brazil,Amazona vinacea
"2342",-26.591022,-49.333687,Brazil,Amazona vinacea
"2343",-29.423851,-50.38677,Brazil,Amazona vinacea
"2344",-27.9545,-49.8767,Brazil,Amazona vinacea
"2345",-27.9545,-49.8767,Brazil,Amazona vinacea
"2346",-22.862457,-46.043335,Brazil,Amazona vinacea
"2347",-29.423851,-50.38677,Brazil,Amazona vinacea
"2348",-20.685087,-43.30088,Brazil,Amazona vinacea
"2349",-22.709146,-45.541798,Brazil,Amazona vinacea
"2350",-27.951292,-49.93415,Brazil,Amazona vinacea
"2351",-26.513437,-51.77953,Brazil,Amazona vinacea
"2352",-19.158121,-40.775166,Brazil,Amazona vinacea
"2353",-27.954668,-49.876534,Brazil,Amazona vinacea
"2354",-27.951292,-49.93415,Brazil,Amazona vinacea
"2355",-20.685087,-43.30088,Brazil,Amazona vinacea
"2356",-27.892637,-49.181725,Brazil,Amazona vinacea
"2357",-27.924501,-49.8566,Brazil,Amazona vinacea
"2358",-29.423851,-50.38677,Brazil,Amazona vinacea
"2359",-27.822397,-50.485363,Brazil,Amazona vinacea
"2360",-26.79975,-51.991096,Brazil,Amazona vinacea
"2361",-28.897018,-50.808933,Brazil,Amazona vinacea
"2362",-28.884787,-50.816666,Brazil,Amazona vinacea
"2363",-29.423851,-50.38677,Brazil,Amazona vinacea
"2364",-22.882439,-46.023926,Brazil,Amazona vinacea
"2365",-28.897018,-50.808933,Brazil,Amazona vinacea
"2366",-28.884787,-50.816666,Brazil,Amazona vinacea
"2367",-20.685087,-43.30088,Brazil,Amazona vinacea
"2368",-28.884787,-50.816666,Brazil,Amazona vinacea
"2369",-28.884787,-50.816666,Brazil,Amazona vinacea
"2370",-19.158121,-40.775166,Brazil,Amazona vinacea
"2371",-27.924501,-49.8566,Brazil,Amazona vinacea
"2372",-19.723726,-41.806305,Brazil,Amazona vinacea
"2373",-29.692303,-50.24357,Brazil,Amazona vinacea
"2374",-26.652637,-49.5239,Brazil,Amazona vinacea
"2375",-29.432007,-50.39358,Brazil,Amazona vinacea
"2376",-27.919882,-49.224865,Brazil,Amazona vinacea
"2377",-20.685087,-43.30088,Brazil,Amazona vinacea
"2378",-28.897018,-50.808933,Brazil,Amazona vinacea
"2379",-28.897018,-50.808933,Brazil,Amazona vinacea
"2380",-28.884787,-50.816666,Brazil,Amazona vinacea
"2381",-28.877893,-50.973263,Brazil,Amazona vinacea
"2382",-26.652637,-49.5239,Brazil,Amazona vinacea
"2383",-28.884815,-50.821964,Brazil,Amazona vinacea
"2384",-29.423851,-50.38677,Brazil,Amazona vinacea
"2385",-29.423851,-50.38677,Brazil,Amazona vinacea
"2386",-28.884787,-50.816666,Brazil,Amazona vinacea
"2387",-29.480993,-50.17481,Brazil,Amazona vinacea
"2388",-22.689444,-45.481945,Brazil,Amazona vinacea
"2389",-27.997192,-49.285046,Brazil,Amazona vinacea
"2390",-26.79975,-51.991096,Brazil,Amazona vinacea
"2391",-22.691074,-45.48765,Brazil,Amazona vinacea
"2392",-22.691074,-45.48765,Brazil,Amazona vinacea
"2393",-22.693806,-45.49103,Brazil,Amazona vinacea
"2394",-22.693806,-45.49103,Brazil,Amazona vinacea
"2395",-26.421843,-51.30342,Brazil,Amazona vinacea
"2396",-22.693806,-45.49103,Brazil,Amazona vinacea
"2397",-22.693806,-45.49103,Brazil,Amazona vinacea
"2398",-25.099901,-48.811634,Brazil,Amazona vinacea
"2399",-22.691074,-45.48765,Brazil,Amazona vinacea
"2400",-25.099901,-48.811634,Brazil,Amazona vinacea
"2401",-19.732687,-41.991634,Brazil,Amazona vinacea
"2402",-26.866707,-49.462177,Brazil,Amazona vinacea
"2403",-26.304956,-53.285965,Brazil,Amazona vinacea
"2404",-25.099901,-48.811634,Brazil,Amazona vinacea
"2405",-29.480993,-50.17481,Brazil,Amazona vinacea
"2406",-21.61227,-44.58398,Brazil,Amazona vinacea
"2407",-29.486155,-50.21293,Brazil,Amazona vinacea
"2408",-22.689444,-45.481945,Brazil,Amazona vinacea
"2409",-28.884787,-50.816666,Brazil,Amazona vinacea
"2410",-28.884787,-50.816666,Brazil,Amazona vinacea
"2411",-28.948103,-50.81785,Brazil,Amazona vinacea
"2412",-22.73724,-45.58983,Brazil,Amazona vinacea
"2413",-28.884787,-50.816666,Brazil,Amazona vinacea
"2414",-22.691574,-45.480175,Brazil,Amazona vinacea
"2415",-22.693806,-45.49103,Brazil,Amazona vinacea
"2416",-22.691074,-45.48765,Brazil,Amazona vinacea
"2417",-20.505144,-41.80629,Brazil,Amazona vinacea
"2418",-22.693806,-45.49103,Brazil,Amazona vinacea
"2419",-21.15535,-43.560734,Brazil,Amazona vinacea
"2420",-22.33,-44.73,Brazil,Amazona vinacea
"2421",-27.892637,-49.181725,Brazil,Amazona vinacea
"2422",-26.897694,-49.47991,Brazil,Amazona vinacea
"2423",-25.099901,-48.811634,Brazil,Amazona vinacea
"2424",-26.873066,-52.018353,Brazil,Amazona vinacea
"2425",-22.689444,-45.481945,Brazil,Amazona vinacea
"2426",-29.480993,-50.17481,Brazil,Amazona vinacea
"2427",-22.714611,-45.597748,Brazil,Amazona vinacea
"2428",-29.480993,-50.17481,Brazil,Amazona vinacea
"2429",-22.691557,-45.50286,Brazil,Amazona vinacea
"2430",-22.879093,-46.027794,Brazil,Amazona vinacea
"2431",-20.438515,-41.797398,Brazil,Amazona vinacea
"2432",-20.505144,-41.80629,Brazil,Amazona vinacea
"2433",-29.393772,-50.876205,Brazil,Amazona vinacea
"2434",-22.86138,-46.035946,Brazil,Amazona vinacea
"2435",-26.897694,-49.47991,Brazil,Amazona vinacea
"2436",-22.73724,-45.58983,Brazil,Amazona vinacea
"2437",-28.034021,-49.15021,Brazil,Amazona vinacea
"2438",-29.480993,-50.17481,Brazil,Amazona vinacea
"2439",-22.33,-44.73,Brazil,Amazona vinacea
"2440",-25.099901,-48.811634,Brazil,Amazona vinacea
"2441",-25.099901,-48.811634,Brazil,Amazona vinacea
"2442",-29.48111,-50.174133,Brazil,Amazona vinacea
"2443",-25.099901,-48.811634,Brazil,Amazona vinacea
"2444",-19.414816,-42.727303,Brazil,Amazona vinacea
"2445",-26.765863,-51.94476,Brazil,Amazona vinacea
"2446",-22.879093,-46.027794,Brazil,Amazona vinacea
"2447",-20.438515,-41.797398,Brazil,Amazona vinacea
"2448",-26.357958,-53.259636,Brazil,Amazona vinacea
"2449",-25.079151,-48.82894,Brazil,Amazona vinacea
"2450",-29.480993,-50.17481,Brazil,Amazona vinacea
"2451",-25.079151,-48.82894,Brazil,Amazona vinacea
"2452",-27.967873,-49.895054,Brazil,Amazona vinacea
"2453",-26.20118,-51.06235,Brazil,Amazona vinacea
"2454",-25.099901,-48.811634,Brazil,Amazona vinacea
"2455",-29.423851,-50.38677,Brazil,Amazona vinacea
"2456",-24.8789,-48.2603,Brazil,Amazona vinacea
"2457",-26.188417,-49.2534,Brazil,Amazona vinacea
"2458",-24.9628,-48.415,Brazil,Amazona vinacea
"2459",-24.9628,-48.415,Brazil,Amazona vinacea
"2460",-27.967873,-49.895054,Brazil,Amazona vinacea
"2461",-26.357958,-53.259636,Brazil,Amazona vinacea
"2462",-22.728975,-45.594456,Brazil,Amazona vinacea
"2463",-29.480993,-50.17481,Brazil,Amazona vinacea
"2464",-26.357958,-53.259636,Brazil,Amazona vinacea
"2465",-27.951292,-49.93415,Brazil,Amazona vinacea
"2466",-20.505144,-41.80629,Brazil,Amazona vinacea
"2467",-29.423851,-50.38677,Brazil,Amazona vinacea
"2468",-27.951292,-49.93415,Brazil,Amazona vinacea
"2469",-27.951292,-49.93415,Brazil,Amazona vinacea
"2470",-27.956425,-49.915222,Brazil,Amazona vinacea
"2471",-27.956425,-49.915222,Brazil,Amazona vinacea
"2472",-27.951292,-49.93415,Brazil,Amazona vinacea
"2473",-26.188417,-49.2534,Brazil,Amazona vinacea
"2474",-24.9628,-48.415,Brazil,Amazona vinacea
"2475",-24.9628,-48.415,Brazil,Amazona vinacea
"2476",-21.532091,-44.65268,Brazil,Amazona vinacea
"2477",-24.962809,-48.415146,Brazil,Amazona vinacea
"2478",-27.971178,-49.894493,Brazil,Amazona vinacea
"2479",-24.9628,-48.415,Brazil,Amazona vinacea
"2480",-24.9628,-48.415,Brazil,Amazona vinacea
"2481",-20.438515,-41.797398,Brazil,Amazona vinacea
"2482",-28.011583,-49.832825,Brazil,Amazona vinacea
"2483",-27.951292,-49.93415,Brazil,Amazona vinacea
"2484",-27.951292,-49.93415,Brazil,Amazona vinacea
"2485",-27.951292,-49.93415,Brazil,Amazona vinacea
"2486",-27.951292,-49.93415,Brazil,Amazona vinacea
"2487",-27.951292,-49.93415,Brazil,Amazona vinacea
"2488",-27.951292,-49.93415,Brazil,Amazona vinacea
"2489",-27.967873,-49.895054,Brazil,Amazona vinacea
"2490",-27.951292,-49.93415,Brazil,Amazona vinacea
"2491",-27.967873,-49.895054,Brazil,Amazona vinacea
"2492",-27.968012,-49.89477,Brazil,Amazona vinacea
"2493",-22.69562,-45.522297,Brazil,Amazona vinacea
"2494",-27.951292,-49.93415,Brazil,Amazona vinacea
"2495",-24.015965,-46.28698,Brazil,Amazona vinacea
"2496",-24.9628,-48.415,Brazil,Amazona vinacea
"2497",-28.034021,-49.15021,Brazil,Amazona vinacea
"2498",-27.96029,-49.884373,Brazil,Amazona vinacea
"2499",-22.703138,-45.47843,Brazil,Amazona vinacea
"2500",-26.192076,-49.26085,Brazil,Amazona vinacea
"2501",-24.9628,-48.415,Brazil,Amazona vinacea
"2502",-24.9628,-48.415,Brazil,Amazona vinacea
"2503",-24.9628,-48.415,Brazil,Amazona vinacea
"2504",-24.9628,-48.415,Brazil,Amazona vinacea
"2505",-24.9628,-48.415,Brazil,Amazona vinacea
"2506",-24.9628,-48.415,Brazil,Amazona vinacea
"2507",-25.06352,-48.822727,Brazil,Amazona vinacea
"2508",-20.438515,-41.797398,Brazil,Amazona vinacea
"2509",-20.438515,-41.797398,Brazil,Amazona vinacea
"2510",-27.951292,-49.93415,Brazil,Amazona vinacea
"2511",-20.505144,-41.80629,Brazil,Amazona vinacea
"2512",-20.438515,-41.797398,Brazil,Amazona vinacea
"2513",-20.438515,-41.797398,Brazil,Amazona vinacea
"2514",-27.951292,-49.93415,Brazil,Amazona vinacea
"2515",-27.97163,-49.897446,Brazil,Amazona vinacea
"2516",-22.73724,-45.58983,Brazil,Amazona vinacea
"2517",-27.951292,-49.93415,Brazil,Amazona vinacea
"2518",-28.011583,-49.832825,Brazil,Amazona vinacea
"2519",-27.924501,-49.8566,Brazil,Amazona vinacea
"2520",-27.968012,-49.89477,Brazil,Amazona vinacea
"2521",-27.951292,-49.93415,Brazil,Amazona vinacea
"2522",-27.951292,-49.93415,Brazil,Amazona vinacea
"2523",-27.968012,-49.89477,Brazil,Amazona vinacea
"2524",-22.73724,-45.58983,Brazil,Amazona vinacea
"2525",-22.700865,-45.585583,Brazil,Amazona vinacea
"2526",-22.73724,-45.58983,Brazil,Amazona vinacea
"2527",-26.281755,-48.84727,Brazil,Amazona vinacea
"2528",-22.689444,-45.481945,Brazil,Amazona vinacea
"2529",-19.414816,-42.727303,Brazil,Amazona vinacea
"2530",-22.87895,-46.027676,Brazil,Amazona vinacea
"2531",-26.299032,-49.53263,Brazil,Amazona vinacea
"2532",-23.100517,-44.729343,Brazil,Amazona vinacea
"2533",-22.699839,-45.527267,Brazil,Amazona vinacea
"2534",-29.442862,-50.611286,Brazil,Amazona vinacea
"2535",-22.703138,-45.47843,Brazil,Amazona vinacea
"2536",-22.73724,-45.58983,Brazil,Amazona vinacea
"2537",-26.713606,-49.67773,Brazil,Amazona vinacea
"2538",-26.713606,-49.67773,Brazil,Amazona vinacea
"2539",-26.713606,-49.67773,Brazil,Amazona vinacea
"2540",-26.713606,-49.67773,Brazil,Amazona vinacea
"2541",-26.713606,-49.67773,Brazil,Amazona vinacea
"2542",-27.63401,-51.088493,Brazil,Amazona vinacea
"2543",-26.713606,-49.67773,Brazil,Amazona vinacea
"2544",-26.713606,-49.67773,Brazil,Amazona vinacea
"2545",-26.713606,-49.67773,Brazil,Amazona vinacea
"2546",-26.713606,-49.67773,Brazil,Amazona vinacea
"2547",-26.713606,-49.67773,Brazil,Amazona vinacea
"2548",-26.713606,-49.67773,Brazil,Amazona vinacea
"2549",-26.713606,-49.67773,Brazil,Amazona vinacea
"2550",-26.713606,-49.67773,Brazil,Amazona vinacea
"2551",-26.713606,-49.67773,Brazil,Amazona vinacea
"2552",-26.713606,-49.67773,Brazil,Amazona vinacea
"2553",-26.713606,-49.67773,Brazil,Amazona vinacea
"2554",-26.713606,-49.67773,Brazil,Amazona vinacea
"2555",-26.713606,-49.67773,Brazil,Amazona vinacea
"2556",-22.689444,-45.481945,Brazil,Amazona vinacea
"2557",-26.713606,-49.67773,Brazil,Amazona vinacea
"2558",-26.713606,-49.67773,Brazil,Amazona vinacea
"2559",-26.713606,-49.67773,Brazil,Amazona vinacea
"2560",-26.713606,-49.67773,Brazil,Amazona vinacea
"2561",-26.713606,-49.67773,Brazil,Amazona vinacea
"2562",-26.713606,-49.67773,Brazil,Amazona vinacea
"2563",-26.713606,-49.67773,Brazil,Amazona vinacea
"2564",-26.713606,-49.67773,Brazil,Amazona vinacea
"2565",-26.713606,-49.67773,Brazil,Amazona vinacea
"2566",-26.713606,-49.67773,Brazil,Amazona vinacea
"2567",-26.713606,-49.67773,Brazil,Amazona vinacea
"2568",-26.713606,-49.67773,Brazil,Amazona vinacea
"2569",-26.713606,-49.67773,Brazil,Amazona vinacea
"2570",-26.713606,-49.67773,Brazil,Amazona vinacea
"2571",-26.713606,-49.67773,Brazil,Amazona vinacea
"2572",-26.713606,-49.67773,Brazil,Amazona vinacea
"2573",-26.713606,-49.67773,Brazil,Amazona vinacea
"2574",-26.713606,-49.67773,Brazil,Amazona vinacea
"2575",-26.713606,-49.67773,Brazil,Amazona vinacea
"2576",-26.624447,-51.25729,Brazil,Amazona vinacea
"2577",-27.17375,-49.21514,Brazil,Amazona vinacea
"2578",-27.106106,-49.15702,Brazil,Amazona vinacea
"2579",-27.120296,-49.254745,Brazil,Amazona vinacea
"2580",-27.951292,-49.93415,Brazil,Amazona vinacea
"2581",-27.606989,-48.522514,Brazil,Amazona vinacea
"2582",-22.689444,-45.481945,Brazil,Amazona vinacea
"2583",-22.689444,-45.481945,Brazil,Amazona vinacea
"2584",-19.16248,-43.326443,Brazil,Amazona vinacea
"2585",-18.907343,-43.382313,Brazil,Amazona vinacea
"2586",-19.49653,-43.20878,Brazil,Amazona vinacea
"2587",-20.285305,-42.634033,Brazil,Amazona vinacea
"2588",-22.689444,-45.481945,Brazil,Amazona vinacea
"2589",-22.689444,-45.481945,Brazil,Amazona vinacea
"2590",-26.357958,-53.259636,Brazil,Amazona vinacea
"2591",-26.357958,-53.259636,Brazil,Amazona vinacea
"2592",-27.73223,-48.81067,Brazil,Amazona vinacea
"2593",-29.202015,-50.04385,Brazil,Amazona vinacea
"2594",-22.703138,-45.47843,Brazil,Amazona vinacea
"2595",-27.81251,-50.32262,Brazil,Amazona vinacea
"2596",-22.703138,-45.47843,Brazil,Amazona vinacea
"2597",-22.649939,-45.42649,Brazil,Amazona vinacea
"2598",-27.997192,-49.285046,Brazil,Amazona vinacea
"2599",-22.73724,-45.58983,Brazil,Amazona vinacea
"2600",-22.87895,-46.027676,Brazil,Amazona vinacea
"2601",-22.879093,-46.027794,Brazil,Amazona vinacea
"2602",-27.96736,-49.86627,Brazil,Amazona vinacea
"2603",-22.87895,-46.027676,Brazil,Amazona vinacea
"2604",-22.87895,-46.027676,Brazil,Amazona vinacea
"2605",-25.099901,-48.811634,Brazil,Amazona vinacea
"2606",-17.588312,-40.65096,Brazil,Amazona vinacea
"2607",-22.703138,-45.47843,Brazil,Amazona vinacea
"2608",-22.684746,-45.65568,Brazil,Amazona vinacea
"2609",-29.442862,-50.611286,Brazil,Amazona vinacea
"2610",-22.689444,-45.481945,Brazil,Amazona vinacea
"2611",-22.691013,-45.487553,Brazil,Amazona vinacea
"2612",-22.703138,-45.47843,Brazil,Amazona vinacea
"2613",-29.395287,-50.87508,Brazil,Amazona vinacea
"2614",-22.689444,-45.481945,Brazil,Amazona vinacea
"2615",-18.664745,-43.09209,Brazil,Amazona vinacea
"2616",-22.689444,-45.481945,Brazil,Amazona vinacea
"2617",-22.703138,-45.47843,Brazil,Amazona vinacea
"2618",-22.689444,-45.481945,Brazil,Amazona vinacea
"2619",-22.703138,-45.47843,Brazil,Amazona vinacea
"2620",-22.703138,-45.47843,Brazil,Amazona vinacea
"2621",-22.703138,-45.47843,Brazil,Amazona vinacea
"2622",-22.689444,-45.481945,Brazil,Amazona vinacea
"2623",-27.67798,-49.17663,Brazil,Amazona vinacea
"2624",-22.691013,-45.487553,Brazil,Amazona vinacea
"2625",-22.691013,-45.487553,Brazil,Amazona vinacea
"2626",-22.689444,-45.481945,Brazil,Amazona vinacea
"2627",-28.034021,-49.15021,Brazil,Amazona vinacea
"2628",-22.689444,-45.481945,Brazil,Amazona vinacea
"2629",-22.73724,-45.58983,Brazil,Amazona vinacea
"2630",-29.45175,-50.61196,Brazil,Amazona vinacea
"2631",-19.953253,-44.2315,Brazil,Amazona vinacea
"2632",-22.876017,-46.029797,Brazil,Amazona vinacea
"2633",-20.46585,-41.730213,Brazil,Amazona vinacea
"2634",-20.46585,-41.730213,Brazil,Amazona vinacea
"2635",-24.332771,-50.6088,Brazil,Amazona vinacea
"2636",-22.649939,-45.42649,Brazil,Amazona vinacea
"2637",-22.703138,-45.47843,Brazil,Amazona vinacea
"2638",-22.82748,-45.889923,Brazil,Amazona vinacea
"2639",-23.261324,-45.530807,Brazil,Amazona vinacea
"2640",-26.551525,-49.376247,Brazil,Amazona vinacea
"2641",-26.738558,-49.473602,Brazil,Amazona vinacea
"2642",-25.099901,-48.811634,Brazil,Amazona vinacea
"2643",-22.73724,-45.58983,Brazil,Amazona vinacea
"2644",-22.229044,-44.696938,Brazil,Amazona vinacea
"2645",-26.031914,-51.41434,Brazil,Amazona vinacea
"2646",-22.229044,-44.696938,Brazil,Amazona vinacea
"2647",-21.600992,-44.570778,Brazil,Amazona vinacea
"2648",-26.357958,-53.259636,Brazil,Amazona vinacea
"2649",-21.600992,-44.570778,Brazil,Amazona vinacea
"2650",-26.357958,-53.259636,Brazil,Amazona vinacea
"2651",-26.31519,-53.303646,Brazil,Amazona vinacea
"2652",-29.442808,-50.580227,Brazil,Amazona vinacea
"2653",-22.86366,-46.040817,Brazil,Amazona vinacea
"2654",-26.033772,-51.3943,Brazil,Amazona vinacea
"2655",-19.723646,-41.809845,Brazil,Amazona vinacea
"2656",-19.689869,-41.83656,Brazil,Amazona vinacea
"2657",-25.904398,-51.598354,Brazil,Amazona vinacea
"2658",-29.202015,-50.04385,Brazil,Amazona vinacea
"2659",-25.904398,-51.598354,Brazil,Amazona vinacea
"2660",-25.904398,-51.598354,Brazil,Amazona vinacea
"2661",-26.304956,-53.285965,Brazil,Amazona vinacea
"2662",-27.111547,-52.7692,Brazil,Amazona vinacea
"2663",-26.505526,-52.57196,Brazil,Amazona vinacea
"2664",-26.505526,-52.57196,Brazil,Amazona vinacea
"2665",-26.641052,-51.493843,Brazil,Amazona vinacea
"2666",-27.111547,-52.7692,Brazil,Amazona vinacea
"2667",-26.31519,-53.303646,Brazil,Amazona vinacea
"2668",-22.684746,-45.65568,Brazil,Amazona vinacea
"2669",-26.357958,-53.259636,Brazil,Amazona vinacea
"2670",-25.790771,-52.099163,Brazil,Amazona vinacea
"2671",-26.047548,-51.321922,Brazil,Amazona vinacea
"2672",-26.019072,-51.354176,Brazil,Amazona vinacea
"2673",-25.976873,-51.44964,Brazil,Amazona vinacea
"2674",-22.691557,-45.50286,Brazil,Amazona vinacea
"2675",-22.703138,-45.47843,Brazil,Amazona vinacea
"2676",-22.703138,-45.47843,Brazil,Amazona vinacea
"2677",-22.691557,-45.50286,Brazil,Amazona vinacea
"2678",-27.971739,-49.892693,Brazil,Amazona vinacea
"2679",-22.703138,-45.47843,Brazil,Amazona vinacea
"2680",-22.73724,-45.58983,Brazil,Amazona vinacea
"2681",-27.951292,-49.93415,Brazil,Amazona vinacea
"2682",-22.689444,-45.481945,Brazil,Amazona vinacea
"2683",-22.691557,-45.50286,Brazil,Amazona vinacea
"2684",-22.703138,-45.47843,Brazil,Amazona vinacea
"2685",-21.15754,-43.541706,Brazil,Amazona vinacea
"2686",-22.689444,-45.481945,Brazil,Amazona vinacea
"2687",-22.689444,-45.481945,Brazil,Amazona vinacea
"2688",-24.296625,-50.61038,Brazil,Amazona vinacea
"2689",-22.689444,-45.481945,Brazil,Amazona vinacea
"2690",-22.689444,-45.481945,Brazil,Amazona vinacea
"2691",-22.703138,-45.47843,Brazil,Amazona vinacea
"2692",-22.689444,-45.481945,Brazil,Amazona vinacea
"2693",-22.689444,-45.481945,Brazil,Amazona vinacea
"2694",-22.793312,-45.571903,Brazil,Amazona vinacea
"2695",-22.694157,-45.505657,Brazil,Amazona vinacea
"2696",-21.547333,-44.80104,Brazil,Amazona vinacea
"2697",-27.73223,-48.81067,Brazil,Amazona vinacea
"2698",-27.73223,-48.81067,Brazil,Amazona vinacea
"2699",-22.718842,-45.564342,Brazil,Amazona vinacea
"2700",-22.694157,-45.505657,Brazil,Amazona vinacea
"2701",-27.73223,-48.81067,Brazil,Amazona vinacea
"2702",-27.621052,-50.402096,Brazil,Amazona vinacea
"2703",-27.92958,-49.85365,Brazil,Amazona vinacea
"2704",-22.689444,-45.481945,Brazil,Amazona vinacea
"2705",-27.991718,-49.877834,Brazil,Amazona vinacea
"2706",-28.011583,-49.832825,Brazil,Amazona vinacea
"2707",-27.9714,-49.891186,Brazil,Amazona vinacea
"2708",-27.621052,-50.402096,Brazil,Amazona vinacea
"2709",-27.95152,-49.934246,Brazil,Amazona vinacea
"2710",-28.011583,-49.832825,Brazil,Amazona vinacea
"2711",-27.991718,-49.877834,Brazil,Amazona vinacea
"2712",-27.92958,-49.85365,Brazil,Amazona vinacea
"2713",-27.970695,-49.89394,Brazil,Amazona vinacea
"2714",-27.95152,-49.934246,Brazil,Amazona vinacea
"2715",-22.73724,-45.58983,Brazil,Amazona vinacea
"2716",-27.9209,-49.225,Brazil,Amazona vinacea
"2717",-22.73724,-45.58983,Brazil,Amazona vinacea
"2718",-24.546171,-51.601036,Brazil,Amazona vinacea
"2719",-22.689444,-45.481945,Brazil,Amazona vinacea
"2720",-22.689444,-45.481945,Brazil,Amazona vinacea
"2721",-22.73724,-45.58983,Brazil,Amazona vinacea
"2722",-22.703138,-45.47843,Brazil,Amazona vinacea
"2723",-22.691557,-45.50286,Brazil,Amazona vinacea
"2724",-22.691557,-45.50286,Brazil,Amazona vinacea
"2725",-22.691557,-45.50286,Brazil,Amazona vinacea
"2726",-22.691557,-45.50286,Brazil,Amazona vinacea
"2727",-22.73724,-45.58983,Brazil,Amazona vinacea
"2728",-28.011583,-49.832825,Brazil,Amazona vinacea
"2729",-27.791348,-50.35624,Brazil,Amazona vinacea
"2730",-22.630312,-45.414532,Brazil,Amazona vinacea
"2731",-22.73724,-45.58983,Brazil,Amazona vinacea
"2732",-25.062431,-48.570084,Brazil,Amazona vinacea
"2733",-22.73724,-45.58983,Brazil,Amazona vinacea
"2734",-22.736845,-45.512924,Brazil,Amazona vinacea
"2735",-22.73724,-45.58983,Brazil,Amazona vinacea
"2736",-22.703138,-45.47843,Brazil,Amazona vinacea
"2737",-22.703138,-45.47843,Brazil,Amazona vinacea
"2738",-29.480108,-50.173786,Brazil,Amazona vinacea
"2739",-22.736845,-45.512924,Brazil,Amazona vinacea
"2740",-22.73724,-45.58983,Brazil,Amazona vinacea
"2741",-22.6797,-45.642,Brazil,Amazona vinacea
"2742",-22.689444,-45.481945,Brazil,Amazona vinacea
"2743",-24.112444,-46.79356,Brazil,Amazona vinacea
"2744",-29.19662,-50.490837,Brazil,Amazona vinacea
"2745",-28.293213,-49.93735,Brazil,Amazona vinacea
"2746",-22.73724,-45.58983,Brazil,Amazona vinacea
"2747",-29.442862,-50.611286,Brazil,Amazona vinacea
